microchip;species;sex;size;potentDangerous;neighborhood
900250000599827;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599829;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599830;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599831;CANINO;MACHO;MINIATURA;NO;USME
900250000599833;FELINO;HEMBRA;MEDIANO;NO;USME
900250000599834;CANINO;HEMBRA;GRANDE;NO;USME
900250000599835;FELINO;MACHO;GRANDE;NO;USME
900250000599836;CANINO;MACHO;PEQUEÑO;NO;USME
900250000599837;CANINO;MACHO;MEDIANO;NO;USME
900250000599838;FELINO;HEMBRA;GRANDE;NO;USME
900250000599839;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599840;CANINO;MACHO;MEDIANO;NO;USME
900250000599841;CANINO;HEMBRA;GRANDE;NO;USME
900250000599843;CANINO;HEMBRA;GRANDE;NO;USME
900250000599844;FELINO;MACHO;GRANDE;NO;USME
900250000599845;FELINO;MACHO;PEQUEÑO;NO;USME
900250000599846;FELINO;HEMBRA;GRANDE;NO;USME
900250000599848;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599849;CANINO;MACHO;GRANDE;NO;USME
900250000599851;FELINO;HEMBRA;GRANDE;NO;USME
900250000599856;CANINO;HEMBRA;MEDIANO;NO;USME
900250000599860;FELINO;MACHO;GRANDE;NO;USME
900250000599861;CANINO;MACHO;MUY GRANDE;NO;USME
900250000599863;CANINO;MACHO;MEDIANO;NO;USME
900250000599864;CANINO;MACHO;GRANDE;NO;USME
900250000599865;CANINO;MACHO;GRANDE;SI;USME
900250000599867;CANINO;MACHO;GRANDE;NO;USME
900250000599868;CANINO;MACHO;GRANDE;SI;USME
900250000599869;CANINO;MACHO;MINIATURA;NO;USME
900250000599870;CANINO;MACHO;GRANDE;SI;USME
900250000599871;CANINO;HEMBRA;MINIATURA;NO;USME
900250000599872;FELINO;HEMBRA;GRANDE;NO;USME
900250000599873;CANINO;HEMBRA;MINIATURA;NO;USME
900250000599874;CANINO;MACHO;PEQUEÑO;NO;USME
900250000599877;CANINO;HEMBRA;PEQUEÑO;SI;USME
900250000599879;CANINO;MACHO;GRANDE;SI;USME
900250000599900;CANINO;HEMBRA;GRANDE;NO;USME
900250000599902;CANINO;MACHO;PEQUEÑO;NO;USME
900250000599903;CANINO;HEMBRA;GRANDE;SI;USME
900250000599904;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599906;CANINO;MACHO;PEQUEÑO;NO;USME
900250000599907;CANINO;MACHO;GRANDE;SI;USME
900250000599909;CANINO;MACHO;PEQUEÑO;NO;USME
900250000599911;FELINO;HEMBRA;GRANDE;NO;USME
900250000599912;FELINO;MACHO;PEQUEÑO;NO;USME
900250000599914;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599915;CANINO;HEMBRA;GRANDE;SI;USME
900250000599916;FELINO;MACHO;PEQUEÑO;NO;USME
900250000599917;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599918;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599919;FELINO;HEMBRA;GRANDE;NO;USME
900250000599940;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599941;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599942;CANINO;HEMBRA;GRANDE;NO;USME
900250000599943;CANINO;MACHO;GRANDE;SI;USME
900250000599944;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599946;CANINO;MACHO;PEQUEÑO;NO;USME
900250000599948;FELINO;HEMBRA;GRANDE;NO;USME
900250000599949;FELINO;MACHO;PEQUEÑO;NO;USME
900250000599950;CANINO;HEMBRA;MINIATURA;NO;USME
900250000599951;FELINO;HEMBRA;PEQUEÑO;NO;USME
900250000599956;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599957;CANINO;HEMBRA;PEQUEÑO;NO;USME
900250000599958;CANINO;HEMBRA;GRANDE;NO;USME
941000012782104;FELINO;MACHO;MEDIANO;NO;USME
941000014578539;CANINO;HEMBRA;MEDIANO;NO;USME
941000014578696;FELINO;MACHO;MEDIANO;NO;USME
941000014590688;CANINO;MACHO;GRANDE;NO;USME
941000014590765;CANINO;MACHO;MEDIANO;NO;USME
941000021202807;CANINO;HEMBRA;MEDIANO;NO;USME
941000021202824;CANINO;MACHO;PEQUEÑO;NO;USME
941000021202861;CANINO;MACHO;PEQUEÑO;NO;USME
941000021202882;CANINO;HEMBRA;MEDIANO;NO;USME
941000021202966;CANINO;MACHO;MEDIANO;NO;USME
941000021202969;CANINO;MACHO;PEQUEÑO;NO;USME
941000021202990;CANINO;HEMBRA;MINIATURA;NO;USME
941000021203074;CANINO;HEMBRA;MINIATURA;NO;USME
941000021203295;CANINO;HEMBRA;MINIATURA;NO;USME
941000021203304;CANINO;MACHO;MEDIANO;NO;USME
941000021203434;CANINO;MACHO;MINIATURA;NO;USME
941000021203438;CANINO;MACHO;MINIATURA;NO;USME
941000021203440;CANINO;HEMBRA;GRANDE;NO;USME
941000021203447;CANINO;MACHO;GRANDE;NO;USME
941000021203449;CANINO;MACHO;MINIATURA;NO;USME
941000021203469;CANINO;HEMBRA;PEQUEÑO;NO;USME
941000021203600;CANINO;HEMBRA;GRANDE;NO;USME
941000021203622;CANINO;MACHO;GRANDE;NO;USME
941000021203676;CANINO;HEMBRA;MEDIANO;NO;USME
941000021203688;FELINO;HEMBRA;MEDIANO;NO;USME
941000021370625;FELINO;HEMBRA;MEDIANO;NO;USME
941000021370629;CANINO;MACHO;PEQUEÑO;NO;USME
941000021370952;CANINO;MACHO;MEDIANO;SI;USME
941000021371057;CANINO;HEMBRA;MEDIANO;NO;USME
941000021371088;FELINO;HEMBRA;MINIATURA;NO;USME
941000021371119;FELINO;MACHO;MINIATURA;NO;USME
941000021371184;FELINO;MACHO;MEDIANO;NO;USME
941000021371198;CANINO;MACHO;MEDIANO;NO;USME
941000021371244;CANINO;MACHO;PEQUEÑO;NO;USME
966000101001423;CANINO;HEMBRA;MEDIANO;NO;USME
966000101002044;CANINO;HEMBRA;GRANDE;SI;USME
966000101002105;FELINO;HEMBRA;GRANDE;NO;USME
966000101002111;FELINO;MACHO;PEQUEÑO;NO;USME
966000101002213;CANINO;HEMBRA;MEDIANO;NO;USME
966000101002237;FELINO;HEMBRA;MEDIANO;NO;USME
966000101002287;FELINO;MACHO;PEQUEÑO;NO;USME
966000101002332;CANINO;MACHO;GRANDE;NO;USME
966000101002530;FELINO;HEMBRA;MEDIANO;NO;USME
966000101002581;CANINO;HEMBRA;GRANDE;NO;USME
966000101002582;CANINO;HEMBRA;MEDIANO;NO;USME
966000101002611;CANINO;MACHO;MEDIANO;NO;USME
966000101002754;CANINO;HEMBRA;MEDIANO;NO;USME
966000101002854;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101002859;FELINO;HEMBRA;MEDIANO;NO;USME
966000101002878;FELINO;MACHO;MEDIANO;NO;USME
966000101002982;CANINO;MACHO;PEQUEÑO;NO;USME
966000101003033;CANINO;MACHO;GRANDE;NO;USME
966000101003066;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101003086;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101003134;CANINO;MACHO;PEQUEÑO;NO;USME
966000101003142;CANINO;HEMBRA;MINIATURA;NO;USME
966000101003147;CANINO;MACHO;MINIATURA;NO;USME
966000101003163;CANINO;MACHO;PEQUEÑO;NO;USME
966000101003210;FELINO;HEMBRA;MEDIANO;NO;USME
966000101003225;FELINO;MACHO;MEDIANO;NO;USME
966000101003278;CANINO;HEMBRA;MEDIANO;NO;USME
966000101003295;CANINO;HEMBRA;MEDIANO;NO;USME
966000101003323;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101003446;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101003465;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101003509;CANINO;HEMBRA;MEDIANO;NO;USME
966000101003551;CANINO;MACHO;MEDIANO;SI;USME
966000101003590;CANINO;HEMBRA;MEDIANO;NO;USME
966000101003595;FELINO;MACHO;MEDIANO;NO;USME
966000101003718;CANINO;MACHO;MEDIANO;NO;USME
966000101003795;CANINO;MACHO;MEDIANO;NO;USME
966000101003799;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101003824;CANINO;MACHO;GRANDE;NO;USME
966000101003827;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101003894;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101003959;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101004190;CANINO;HEMBRA;GRANDE;SI;USME
966000101004256;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101004339;FELINO;MACHO;MEDIANO;NO;USME
966000101004383;CANINO;HEMBRA;MEDIANO;NO;USME
966000101004417;FELINO;MACHO;PEQUEÑO;NO;USME
966000101004635;FELINO;MACHO;PEQUEÑO;NO;USME
966000101004721;CANINO;MACHO;GRANDE;SI;USME
966000101006025;CANINO;MACHO;GRANDE;SI;USME
966000101006026;CANINO;MACHO;GRANDE;NO;USME
966000101006062;CANINO;HEMBRA;MEDIANO;NO;USME
966000101006064;CANINO;MACHO;MEDIANO;NO;USME
966000101006104;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101006125;CANINO;MACHO;GRANDE;NO;USME
966000101006214;FELINO;MACHO;MEDIANO;NO;USME
966000101006240;CANINO;MACHO;PEQUEÑO;NO;USME
966000101006245;CANINO;HEMBRA;GRANDE;NO;USME
966000101006377;CANINO;HEMBRA;MEDIANO;NO;USME
966000101006399;CANINO;HEMBRA;GRANDE;NO;USME
966000101006425;CANINO;MACHO;PEQUEÑO;NO;USME
966000101006461;FELINO;MACHO;MEDIANO;NO;USME
966000101006540;CANINO;HEMBRA;GRANDE;SI;USME
966000101006549;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101006664;CANINO;MACHO;PEQUEÑO;NO;USME
966000101006715;CANINO;MACHO;MEDIANO;NO;USME
966000101006729;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101006767;FELINO;MACHO;PEQUEÑO;NO;USME
966000101006802;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101006978;CANINO;MACHO;GRANDE;SI;USME
966000101007574;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101007642;FELINO;MACHO;MEDIANO;NO;USME
966000101009048;CANINO;MACHO;PEQUEÑO;NO;USME
966000101009423;CANINO;MACHO;PEQUEÑO;NO;USME
966000101009533;FELINO;MACHO;PEQUEÑO;NO;USME
966000101009599;CANINO;HEMBRA;GRANDE;NO;USME
966000101009941;CANINO;HEMBRA;MEDIANO;NO;USME
966000101010097;CANINO;HEMBRA;MEDIANO;NO;USME
966000101010182;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101010278;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101010281;CANINO;HEMBRA;GRANDE;NO;USME
966000101010330;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101010363;FELINO;MACHO;PEQUEÑO;NO;USME
966000101010384;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101010400;FELINO;MACHO;PEQUEÑO;NO;USME
966000101010447;CANINO;HEMBRA;GRANDE;SI;USME
966000101010518;CANINO;HEMBRA;MEDIANO;NO;USME
966000101010524;FELINO;MACHO;PEQUEÑO;NO;USME
966000101010558;CANINO;MACHO;GRANDE;SI;USME
966000101010565;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101010641;CANINO;MACHO;PEQUEÑO;NO;USME
966000101010719;CANINO;MACHO;GRANDE;NO;USME
966000101010862;CANINO;MACHO;GRANDE;SI;USME
966000101010909;CANINO;MACHO;GRANDE;SI;USME
966000101010915;FELINO;HEMBRA;MEDIANO;NO;USME
966000101011073;FELINO;MACHO;MEDIANO;NO;USME
966000101012011;FELINO;HEMBRA;MEDIANO;NO;USME
966000101012019;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101012166;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101012298;FELINO;MACHO;PEQUEÑO;NO;USME
966000101012311;CANINO;HEMBRA;MEDIANO;NO;USME
966000101012336;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101012659;CANINO;HEMBRA;MEDIANO;NO;USME
966000101012786;CANINO;HEMBRA;MEDIANO;NO;USME
966000101038156;CANINO;MACHO;MEDIANO;NO;USME
966000101042243;FELINO;HEMBRA;MEDIANO;NO;USME
966000101057095;CANINO;MACHO;PEQUEÑO;NO;USME
966000101057117;CANINO;MACHO;GRANDE;NO;USME
966000101057140;CANINO;MACHO;MEDIANO;NO;USME
966000101057142;FELINO;HEMBRA;MEDIANO;NO;USME
966000101057167;CANINO;MACHO;PEQUEÑO;NO;USME
966000101057203;FELINO;MACHO;MEDIANO;NO;USME
966000101057204;CANINO;MACHO;PEQUEÑO;NO;USME
966000101057209;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057237;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101057271;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101057289;CANINO;MACHO;MINIATURA;NO;USME
966000101057349;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101057377;CANINO;MACHO;PEQUEÑO;NO;USME
966000101057411;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101057416;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101057422;CANINO;MACHO;MEDIANO;NO;USME
966000101057435;CANINO;MACHO;MINIATURA;NO;USME
966000101057455;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101057479;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057490;CANINO;MACHO;GRANDE;NO;USME
966000101057534;CANINO;HEMBRA;MEDIANO;SI;USME
966000101057539;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101057554;FELINO;HEMBRA;MEDIANO;NO;USME
966000101057558;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101057574;FELINO;MACHO;PEQUEÑO;NO;USME
966000101057583;CANINO;MACHO;GRANDE;NO;USME
966000101057638;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101057653;CANINO;HEMBRA;GRANDE;SI;USME
966000101057672;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057689;CANINO;HEMBRA;GRANDE;NO;USME
966000101057692;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101057752;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101057753;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057783;CANINO;HEMBRA;MINIATURA;NO;USME
966000101057800;CANINO;MACHO;MEDIANO;SI;USME
966000101057824;CANINO;HEMBRA;GRANDE;NO;USME
966000101057828;CANINO;MACHO;MEDIANO;NO;USME
966000101057832;CANINO;HEMBRA;MINIATURA;NO;USME
966000101057845;FELINO;MACHO;PEQUEÑO;NO;USME
966000101057846;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057859;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057869;FELINO;MACHO;PEQUEÑO;NO;USME
966000101057873;CANINO;MACHO;PEQUEÑO;NO;USME
966000101057883;FELINO;HEMBRA;MEDIANO;NO;USME
966000101057901;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057965;CANINO;HEMBRA;MEDIANO;NO;USME
966000101057994;CANINO;HEMBRA;GRANDE;NO;USME
966000101059156;CANINO;HEMBRA;MEDIANO;NO;USME
966000101059197;CANINO;HEMBRA;MEDIANO;NO;USME
966000101059216;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101059398;FELINO;HEMBRA;MEDIANO;NO;USME
966000101059594;FELINO;HEMBRA;MEDIANO;NO;USME
966000101059625;FELINO;HEMBRA;MEDIANO;NO;USME
966000101059685;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101059844;FELINO;MACHO;PEQUEÑO;NO;USME
966000101059980;CANINO;HEMBRA;MEDIANO;NO;USME
966000101060075;CANINO;MACHO;MEDIANO;NO;USME
966000101060247;FELINO;HEMBRA;MEDIANO;NO;USME
966000101060675;CANINO;HEMBRA;MEDIANO;NO;USME
966000101060693;CANINO;HEMBRA;MEDIANO;NO;USME
966000101060861;CANINO;HEMBRA;MEDIANO;NO;USME
966000101060918;CANINO;HEMBRA;MEDIANO;SI;USME
966000101063073;FELINO;HEMBRA;MINIATURA;NO;USME
966000101063107;CANINO;MACHO;MINIATURA;NO;USME
966000101063118;CANINO;MACHO;MEDIANO;NO;USME
966000101063186;CANINO;HEMBRA;MEDIANO;SI;USME
966000101063232;CANINO;HEMBRA;MEDIANO;NO;USME
966000101063322;FELINO;HEMBRA;MEDIANO;NO;USME
966000101063383;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101063387;CANINO;HEMBRA;MINIATURA;NO;USME
966000101063423;FELINO;HEMBRA;MEDIANO;NO;USME
966000101063432;CANINO;HEMBRA;MEDIANO;NO;USME
966000101063440;FELINO;MACHO;MEDIANO;NO;USME
966000101063442;CANINO;HEMBRA;MEDIANO;NO;USME
966000101063476;FELINO;HEMBRA;MEDIANO;NO;USME
966000101063487;CANINO;HEMBRA;MEDIANO;NO;USME
966000101063498;CANINO;MACHO;MEDIANO;NO;USME
966000101063510;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101063525;FELINO;MACHO;MEDIANO;NO;USME
966000101063631;CANINO;MACHO;PEQUEÑO;NO;USME
966000101063672;CANINO;HEMBRA;GRANDE;SI;USME
966000101063732;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101063774;FELINO;MACHO;MEDIANO;NO;USME
966000101063819;FELINO;HEMBRA;MEDIANO;NO;USME
966000101063875;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101080181;CANINO;HEMBRA;GRANDE;SI;USME
966000101129315;FELINO;MACHO;MEDIANO;NO;USME
966000101135049;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101135052;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101135072;CANINO;MACHO;PEQUEÑO;NO;USME
966000101135134;CANINO;HEMBRA;MEDIANO;NO;USME
966000101135136;FELINO;HEMBRA;MEDIANO;NO;USME
966000101135250;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101135311;FELINO;HEMBRA;MEDIANO;NO;USME
966000101135331;FELINO;MACHO;MEDIANO;NO;USME
966000101135369;CANINO;MACHO;PEQUEÑO;NO;USME
966000101135371;FELINO;HEMBRA;MEDIANO;NO;USME
966000101135418;CANINO;HEMBRA;GRANDE;NO;USME
966000101135440;CANINO;MACHO;PEQUEÑO;NO;USME
966000101135485;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101135555;FELINO;MACHO;PEQUEÑO;NO;USME
966000101135584;FELINO;MACHO;PEQUEÑO;NO;USME
966000101135593;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101135670;CANINO;MACHO;MINIATURA;NO;USME
966000101135705;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101135736;CANINO;HEMBRA;MEDIANO;NO;USME
966000101135740;CANINO;HEMBRA;MEDIANO;NO;USME
966000101135822;CANINO;HEMBRA;MEDIANO;NO;USME
966000101135845;CANINO;HEMBRA;PEQUEÑO;SI;USME
966000101135868;CANINO;MACHO;PEQUEÑO;SI;USME
966000101135954;CANINO;HEMBRA;MEDIANO;NO;USME
966000101136011;CANINO;HEMBRA;MEDIANO;NO;USME
966000101137055;CANINO;MACHO;MEDIANO;NO;USME
966000101137248;FELINO;MACHO;PEQUEÑO;NO;USME
966000101137429;CANINO;MACHO;GRANDE;NO;USME
966000101137500;CANINO;HEMBRA;MEDIANO;NO;USME
966000101137532;FELINO;HEMBRA;MEDIANO;NO;USME
966000101137682;CANINO;HEMBRA;MINIATURA;NO;USME
966000101138018;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138047;CANINO;MACHO;PEQUEÑO;NO;USME
966000101138053;FELINO;MACHO;MEDIANO;NO;USME
966000101138063;FELINO;MACHO;MEDIANO;NO;USME
966000101138092;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138094;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138096;FELINO;HEMBRA;MEDIANO;NO;USME
966000101138111;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101138117;FELINO;MACHO;MEDIANO;NO;USME
966000101138195;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138203;CANINO;HEMBRA;MINIATURA;NO;USME
966000101138216;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138227;FELINO;MACHO;MEDIANO;NO;USME
966000101138233;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101138248;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138283;FELINO;HEMBRA;PEQUEÑO;NO;USME
966000101138287;CANINO;HEMBRA;MEDIANO;NO;USME
966000101138296;CANINO;MACHO;PEQUEÑO;NO;USME
966000101138348;CANINO;MACHO;GRANDE;NO;USME
966000101138356;CANINO;MACHO;GRANDE;NO;USME
966000101138374;CANINO;MACHO;GRANDE;SI;USME
966000101138421;CANINO;HEMBRA;MEDIANO;NO;USME
966000101138425;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138427;CANINO;MACHO;MEDIANO;NO;USME
966000101138444;CANINO;HEMBRA;GRANDE;NO;USME
966000101138445;FELINO;MACHO;MINIATURA;NO;USME
966000101138470;FELINO;HEMBRA;MEDIANO;NO;USME
966000101138501;CANINO;MACHO;MEDIANO;NO;USME
966000101138535;CANINO;HEMBRA;GRANDE;NO;USME
966000101138570;FELINO;HEMBRA;MINIATURA;SI;USME
966000101138573;FELINO;HEMBRA;MINIATURA;NO;USME
966000101138590;FELINO;MACHO;GRANDE;NO;USME
966000101138632;CANINO;MACHO;PEQUEÑO;NO;USME
966000101138671;CANINO;MACHO;PEQUEÑO;NO;USME
966000101138672;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138686;CANINO;HEMBRA;GRANDE;NO;USME
966000101138690;CANINO;HEMBRA;MEDIANO;NO;USME
966000101138713;CANINO;MACHO;MEDIANO;NO;USME
966000101138748;CANINO;HEMBRA;MEDIANO;SI;USME
966000101138773;CANINO;MACHO;MEDIANO;NO;USME
966000101138824;CANINO;HEMBRA;GRANDE;NO;USME
966000101138856;CANINO;MACHO;PEQUEÑO;NO;USME
966000101138912;CANINO;HEMBRA;MEDIANO;SI;USME
966000101138928;CANINO;MACHO;GRANDE;NO;USME
966000101138929;CANINO;MACHO;GRANDE;NO;USME
966000101138935;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101138951;CANINO;MACHO;PEQUEÑO;NO;USME
966000101139121;FELINO;HEMBRA;MEDIANO;NO;USME
966000101139218;CANINO;HEMBRA;MEDIANO;SI;USME
966000101139221;FELINO;MACHO;GRANDE;NO;USME
966000101139245;CANINO;HEMBRA;PEQUEÑO;NO;USME
966000101139282;CANINO;MACHO;MEDIANO;SI;USME
966000101139345;CANINO;MACHO;GRANDE;NO;USME
966000101139379;CANINO;HEMBRA;MEDIANO;SI;USME
966000101139414;FELINO;MACHO;MEDIANO;NO;USME
966000101139484;FELINO;HEMBRA;MEDIANO;NO;USME
966000101139503;FELINO;MACHO;MEDIANO;NO;USME
966000101139562;CANINO;HEMBRA;MEDIANO;NO;USME
966000101139653;CANINO;MACHO;GRANDE;NO;USME
966000101139717;CANINO;MACHO;MEDIANO;NO;USME
966000101139755;CANINO;HEMBRA;MEDIANO;NO;USME
966000101139850;CANINO;HEMBRA;MEDIANO;SI;USME
966000101139863;FELINO;MACHO;MEDIANO;NO;USME
978101080934986;CANINO;MACHO;MEDIANO;NO;USME
978101080935687;CANINO;MACHO;MEDIANO;NO;USME
978101081038872;CANINO;HEMBRA;MEDIANO;NO;USME
978101081038986;CANINO;HEMBRA;PEQUEÑO;NO;USME
978101081039175;CANINO;MACHO;PEQUEÑO;NO;USME
978101081047340;CANINO;HEMBRA;PEQUEÑO;NO;USME
978101081047345;CANINO;MACHO;GRANDE;SI;USME
978101081047784;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081047829;FELINO;MACHO;GRANDE;NO;USME
978101081047881;CANINO;MACHO;GRANDE;NO;USME
978101081047902;FELINO;MACHO;PEQUEÑO;NO;USME
978101081048074;CANINO;HEMBRA;GRANDE;NO;USME
978101081048110;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081048148;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081048205;FELINO;HEMBRA;MEDIANO;NO;USME
978101081048210;CANINO;HEMBRA;MEDIANO;NO;USME
978101081048236;FELINO;HEMBRA;MEDIANO;NO;USME
978101081048270;FELINO;HEMBRA;MEDIANO;NO;USME
978101081048301;CANINO;HEMBRA;MEDIANO;NO;USME
978101081048317;FELINO;MACHO;PEQUEÑO;NO;USME
978101081048382;CANINO;HEMBRA;GRANDE;SI;USME
978101081048408;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081048423;CANINO;HEMBRA;GRANDE;NO;USME
978101081048452;CANINO;HEMBRA;MEDIANO;NO;USME
978101081048504;FELINO;MACHO;MEDIANO;NO;USME
978101081048546;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081048623;CANINO;MACHO;GRANDE;NO;USME
978101081048649;FELINO;HEMBRA;MEDIANO;NO;USME
978101081048732;FELINO;HEMBRA;MEDIANO;NO;USME
978101081048796;CANINO;MACHO;GRANDE;NO;USME
978101081048803;CANINO;HEMBRA;MEDIANO;SI;USME
978101081048899;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081048906;FELINO;HEMBRA;MEDIANO;NO;USME
978101081048998;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081049189;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081051343;CANINO;MACHO;GRANDE;NO;USME
978101081051349;CANINO;HEMBRA;PEQUEÑO;NO;USME
978101081051408;CANINO;MACHO;MEDIANO;NO;USME
978101081051486;FELINO;MACHO;PEQUEÑO;NO;USME
978101081051662;FELINO;MACHO;GRANDE;NO;USME
978101081051860;FELINO;HEMBRA;MEDIANO;NO;USME
978101081051924;CANINO;HEMBRA;MEDIANO;NO;USME
978101081051925;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081052014;FELINO;HEMBRA;MEDIANO;NO;USME
978101081052041;CANINO;HEMBRA;PEQUEÑO;NO;USME
978101081052056;CANINO;MACHO;GRANDE;NO;USME
978101081052083;FELINO;MACHO;MEDIANO;NO;USME
978101081052115;FELINO;MACHO;MEDIANO;NO;USME
978101081052126;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081052145;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081052155;CANINO;HEMBRA;PEQUEÑO;NO;USME
978101081052176;CANINO;MACHO;PEQUEÑO;NO;USME
978101081052224;FELINO;MACHO;PEQUEÑO;NO;USME
978101081052239;FELINO;MACHO;GRANDE;NO;USME
978101081052300;FELINO;MACHO;MEDIANO;NO;USME
978101081052401;FELINO;MACHO;MEDIANO;NO;USME
978101081052475;CANINO;MACHO;GRANDE;NO;USME
978101081052481;CANINO;MACHO;MEDIANO;NO;USME
978101081052520;FELINO;MACHO;MEDIANO;NO;USME
978101081052534;FELINO;MACHO;PEQUEÑO;NO;USME
978101081052583;FELINO;HEMBRA;PEQUEÑO;NO;USME
978101081052611;FELINO;MACHO;PEQUEÑO;NO;USME
978101081052651;FELINO;HEMBRA;MEDIANO;NO;USME
978101081052696;CANINO;MACHO;PEQUEÑO;NO;USME
978101081074364;CANINO;HEMBRA;PEQUEÑO;NO;USME
978101081074852;CANINO;MACHO;GRANDE;NO;USME
978101081074860;CANINO;HEMBRA;MEDIANO;NO;USME
978101081074864;CANINO;MACHO;GRANDE;NO;USME
978101081074875;FELINO;HEMBRA;MEDIANO;NO;USME
978101081074880;CANINO;HEMBRA;MEDIANO;NO;USME
